child_id,episode_number,start_date,end_date,placed_with_relative_this_rem_ep,county_of_initial_removal,n_contacts_in_rem_ep,n_visits_in_rem_ep
10000031400,1,2011-05-08,,,Marion,,
10000031404,1,2009-12-28,,,Kosciusko,,
10000031413,1,2004-02-05,,,Lake,,
10000031440,1,2008-11-06,,,LaPorte,,
10000031628,1,2007-11-20,2008-04-03,t,Vanderburgh,0,8
10000031641,1,2008-03-07,2011-02-27,t,Knox,0,0
10000031645,1,2006-07-11,2011-09-02,f,Lake,0,0
10000031664,1,2008-03-28,2009-04-02,f,Vanderburgh,0,21
10000031676,1,2007-07-23,2009-07-02,f,Grant,0,34
10000031763,1,2007-12-25,2010-03-14,f,Madison,0,18
10000031763,2,2012-03-15,2012-05-30,f,Floyd,0,0
10000031763,3,2012-07-10,,,Clark,,
10000031798,1,2011-11-09,,,Monroe,,
10000031843,1,2008-04-24,2009-02-24,t,Starke,0,1
10000031924,1,2007-10-04,2008-04-07,t,Delaware,0,3
10000031927,1,2007-09-11,2009-06-01,t,Monroe,0,12
10000032060,1,2009-07-22,2010-08-19,t,Jennings,0,2
10000032156,1,2009-02-19,2009-02-25,f,Johnson,0,0
10000032156,2,2011-01-15,2011-01-24,t,Bartholomew,0,0
10000032156,3,2011-03-04,,,Bartholomew,,
10000032274,1,2007-06-06,,,Kosciusko,,
10000032471,1,2008-06-18,2009-01-26,t,Hamilton,0,12
10000032646,1,2006-12-14,2011-06-29,f,Allen,0,40
10000032879,1,2007-06-06,2011-11-07,f,Kosciusko,0,48
10000032909,1,2006-11-20,2008-12-29,f,Allen,0,0
10000032934,1,2008-06-03,,,Howard,,
10000033081,1,2008-09-16,2009-07-30,f,Knox,0,8
10000033158,1,2008-10-18,2009-02-27,f,Jefferson,0,2
10000033158,2,2009-10-14,2011-07-11,t,Jefferson,0,2
10000033170,1,2000-08-10,2010-11-15,f,Marshall,0,7
10000033171,1,2007-08-20,2008-03-19,f,Delaware,0,6
10000033200,1,2008-03-28,2009-03-10,f,Vanderburgh,0,12
10000033297,1,2006-11-20,2008-12-29,f,Allen,0,28
10000033521,1,2007-12-06,2010-03-15,t,Hamilton,0,32
10000033534,1,2010-09-22,2010-09-24,f,Delaware,0,4
10000033556,1,2009-09-24,2010-04-21,t,Allen,0,0
10000033573,1,2011-05-23,,,Central Office,,
10000033609,1,2007-10-25,2009-07-22,f,Allen,0,11
10000033690,1,2012-03-07,,,Central Office,,
10000033809,1,2007-10-26,2008-02-06,t,Cass,0,2
10000033837,1,2007-07-23,2009-06-11,f,Grant,0,33
10000033884,1,2010-03-15,2010-10-05,t,LaPorte,0,0
10000033911,1,2011-01-14,2011-05-27,t,Allen,0,2
10000033911,2,2012-05-04,2012-06-20,t,Allen,0,0
10000033911,3,2012-06-20,,,Central Office,,
10000034102,1,2011-12-19,,,Shelby,,
10000034272,1,2007-11-26,2008-01-22,f,Ripley,0,2
10000034272,2,2008-01-22,,,,,
10000034306,1,2004-07-23,2008-11-25,t,Jackson,0,6
10000034387,1,2009-03-17,2009-10-14,t,Elkhart,0,0
10000034529,1,2009-09-09,2010-11-29,f,Howard,0,0
10000034553,1,2007-10-25,2009-07-22,f,Allen,0,31
10000034693,1,2010-10-02,2011-03-18,t,Wabash,0,2
10000034795,1,2009-01-26,2010-06-15,f,Franklin,0,8
10000034880,1,2010-03-29,2010-12-09,t,Henry,0,2
10000034997,1,2011-05-25,2011-09-08,t,Elkhart,0,2
10000035064,1,2006-01-18,2008-03-12,t,Rush,0,14
10000035132,1,2010-10-02,2011-03-18,t,Wabash,0,8
10000035151,1,2007-11-27,2009-05-13,f,Marion,0,3
10000035329,1,2009-01-26,2010-06-15,f,Franklin,0,18
10000035361,1,2009-05-14,2009-05-18,t,Marshall,0,0
10000035402,1,2007-12-06,2010-03-15,t,Hamilton,0,32
10000035443,1,2010-03-29,2010-12-09,t,Henry,0,13
10000035443,2,2011-08-26,2012-06-11,t,Henry,0,0
10000035513,1,2011-09-02,2011-09-06,t,Jefferson,0,0
10000035573,1,2010-08-09,2010-09-07,f,LaPorte,0,0
10000035653,1,2010-12-10,2011-10-19,t,Howard,0,0
10000035695,1,1998-07-22,2008-06-10,f,Clark,0,1
10000035747,1,2007-09-29,2008-11-12,t,Lake,0,8
10000035747,2,2009-05-27,2009-08-25,t,Lake,0,0
10000035756,1,2006-03-21,2012-04-09,t,Lake,0,2
10000035839,1,2012-08-17,,,Noble,,
10000035908,1,2007-12-11,2008-02-21,f,Lake,0,2
10000035908,2,2008-02-21,,,Lake,,
10000036106,1,2008-06-26,,,Allen,,
10000036117,1,2012-04-13,,,Lake,,
10000036150,1,2007-09-29,2008-11-12,t,Lake,0,18
10000036150,2,2009-07-14,2009-08-25,f,Lake,0,4
10000036167,1,2006-03-21,2008-12-18,t,Lake,0,35
10000036174,1,2008-08-21,2012-04-02,t,Lake,0,7
10000036176,1,2010-01-25,2010-10-14,t,Jefferson,0,1
10000036202,1,2007-01-02,2008-06-30,t,Wabash,0,3
10000036222,1,2010-03-16,2010-11-08,t,Lake,0,2
10000036238,1,2006-10-11,2009-06-01,f,Warrick,0,9
10000036289,1,2009-08-27,2011-07-08,t,Hendricks,0,7
10000036293,1,2004-09-12,2010-03-03,f,Switzerland,0,15
10000036429,1,2012-08-17,,,Noble,,
10000036507,1,2012-02-01,,,Monroe,,
10000036523,1,2006-08-14,2009-09-02,t,Montgomery,0,13
10000036588,1,2009-10-15,2011-01-20,t,Knox,0,0
10000036635,1,2004-09-12,,,Switzerland,,
10000036643,1,2009-05-14,2009-05-18,t,Marshall,0,1
10000036663,1,2009-05-14,2009-11-30,t,Jasper,0,4
10000036682,1,2003-08-12,2011-08-16,f,Marion,0,0
10000036847,1,2009-08-27,2011-07-08,t,Hendricks,0,32
10000036850,1,2007-12-06,,,Lake,,
10000036869,1,2009-03-04,2009-09-17,t,Warrick,0,1
10000036923,1,2008-03-24,2008-04-07,t,Jennings,0,1
10000036923,2,2009-08-11,2010-07-16,f,Jennings,0,6
10000036946,1,2006-03-09,,,Jackson,,
10000036995,1,2008-08-25,2008-09-08,f,Dubois,0,1
10000037074,1,2003-08-12,2010-06-28,f,Marion,0,3
10000037092,1,2011-11-03,,,Allen,,
10000037138,1,2008-07-16,2011-04-11,t,Clark,0,2
10000037138,2,2011-12-08,2011-12-14,t,Clark,0,0
10000037178,1,2009-06-26,2011-03-07,f,Monroe,0,17
10000037178,2,2011-06-02,2012-02-08,t,Knox,0,1
10000037223,1,2008-03-18,2008-03-26,f,Lake,0,1
10000037318,1,2006-11-20,2008-10-24,f,Ripley,0,30
10000037334,2,2009-08-06,2009-08-10,f,Scott,0,2
10000037334,3,2010-01-15,2011-05-13,t,Scott,0,14
10000037335,1,2008-08-25,2008-09-08,f,Dubois,0,2
10000037348,1,2010-03-30,2010-04-30,f,Vigo,0,0
10000037348,2,2010-04-30,2012-02-29,t,Vigo,0,11
10000037390,1,2011-05-16,2012-04-24,t,Tippecanoe,0,1
10000037394,1,2007-11-26,2010-09-30,f,Marion,0,1
10000037532,1,2005-06-16,2008-09-01,f,Allen,0,6
10000037549,1,2009-07-13,2009-08-27,f,LaPorte,0,0
10000037766,1,2005-03-30,2009-05-27,t,Howard,0,0
10000037876,1,2008-05-02,2008-05-12,t,Pike,0,0
10000037878,1,2007-10-04,2008-08-11,t,Marion,0,1
10000037878,2,2010-02-23,,,Marion,,
10000037946,1,2006-03-06,2009-02-25,t,Lake,0,21
10000037952,1,2007-01-02,2008-06-30,t,Wabash,0,21
10000037982,1,2009-04-01,2009-10-02,t,Elkhart,0,14
10000038012,1,2011-02-18,,,Tippecanoe,,
10000038093,1,2008-01-11,2009-04-24,f,Porter,0,0
10000038149,1,2009-08-27,2011-07-08,t,Hendricks,0,26
10000038151,1,1994-07-12,2011-11-30,f,Out of State,0,0
10000038177,1,2008-01-16,2008-09-22,f,Benton,0,9
10000038243,1,2008-08-11,2009-11-18,f,Lake,0,5
10000038243,2,2010-07-04,,,Lake,,
10000038247,1,2003-11-13,2008-08-14,f,Hancock,0,15
10000038263,1,2003-08-12,2010-06-28,f,Marion,0,50
10000038507,1,2009-11-22,,,Dearborn,,
10000038569,1,2005-05-20,2008-08-06,f,Hancock,0,20
10000038650,1,2009-11-18,2011-10-20,f,Elkhart,0,4
10000038823,1,2009-05-09,2011-09-16,t,Henry,0,0
10000038829,1,2011-05-06,2011-07-31,f,,0,4
10000039075,1,2009-03-18,2009-05-27,t,Shelby,0,2
10000039163,1,2006-08-23,2011-10-04,f,Marion,0,0
10000039199,1,2008-05-08,2009-02-26,f,Bartholomew,0,5
10000039357,1,1999-11-23,2011-05-16,f,Vigo,0,1
10000039374,1,2010-05-07,2011-01-24,t,Daviess,0,2
10000039444,1,2007-09-26,2011-01-12,t,Marion,0,14
10000039499,1,2012-03-08,,,Hamilton,,
10000039506,1,2005-12-01,2009-04-29,f,Wabash,0,0
10000039700,1,2006-02-14,2008-07-28,t,LaPorte,0,1
10000039810,1,2010-05-07,2011-01-24,t,Daviess,0,12
10000039837,1,2009-12-06,2009-12-11,f,Clark,0,0
10000039841,1,2005-09-15,,,Fayette,,
10000040018,1,2002-09-24,2008-09-08,f,Howard,0,24
10000040456,1,2008-05-28,2010-11-01,t,St. Joseph,0,0
10000040531,1,2010-04-26,2011-04-29,t,Tippecanoe,0,5
10000040614,1,2009-09-04,2009-10-04,f,Wabash,0,0
10000040614,2,2011-01-13,2012-05-15,t,Wabash,0,0
10000040635,1,2005-10-11,2008-12-09,t,Vigo,0,32
10000040838,1,2011-04-14,2011-12-16,t,Newton,0,14
10000040880,1,2000-06-13,2011-07-13,f,Lake,0,3
10000040901,1,2007-10-01,2009-09-03,t,Brown,0,26
10000041182,1,2010-07-04,2011-01-24,f,Marion,0,2
10000041210,1,2008-05-08,2008-05-23,t,Rush,0,0
10000041210,2,2011-04-04,2011-05-31,f,Delaware,0,0
10000041307,1,2007-10-01,2008-02-29,t,Brown,0,6
10000041307,2,2008-06-27,2009-09-03,t,Brown,0,17
10000041412,1,2011-05-18,,,Clark,,
10000041495,1,2008-08-27,2009-10-21,t,Clark,0,0
10000041583,1,2007-06-06,2011-05-02,t,Wabash,0,0
10000041679,1,2012-02-17,,,Madison,,
10000041723,1,2007-10-01,2009-08-17,t,Brown,0,27
10000041733,1,2006-02-16,2011-06-13,f,Lake,0,29
10000041774,1,2010-04-23,2011-07-20,t,Marion,0,0
10000041811,1,2011-06-17,,,St. Joseph,,
10000041827,1,2008-05-08,2008-05-23,t,Rush,0,0
10000041912,1,2007-08-24,2010-10-18,t,Noble,0,0
10000042008,1,2011-05-20,,,LaPorte,,
10000042162,1,2007-08-24,2010-10-18,t,Noble,0,18
10000042212,1,2008-05-08,2008-05-23,t,Rush,0,0
10000042212,2,2008-10-22,2009-02-26,f,Delaware,0,0
10000042212,3,2010-01-25,2010-09-08,f,Henry,0,0
10000042278,1,2006-02-16,2011-03-16,f,Lake,0,76
10000042282,1,2009-09-14,2010-02-10,t,Clark,0,0
10000042360,1,2007-10-12,2009-03-26,f,Marion,0,3
10000042360,2,2010-06-18,2011-01-27,t,Marion,0,2
10000042407,1,2009-10-02,,,Marion,,
10000042437,1,2012-03-15,,,Bartholomew,,
10000042507,1,2008-02-08,,,Franklin,,
10000042515,1,2008-06-16,2008-11-14,f,Boone,0,0
10000042515,2,2010-11-15,2011-09-13,t,Delaware,0,0
10000042554,1,2006-12-27,2008-03-14,f,Porter,0,4
10000042675,1,2008-02-15,2008-03-13,t,Elkhart,0,2
10000042675,2,2008-04-23,2009-02-12,t,Elkhart,0,10
10000042760,1,2010-03-11,2010-09-20,f,Jay,0,1
10000042763,1,2011-05-17,2011-05-19,f,Ohio,0,3
10000042763,2,2011-05-26,,,Ohio,,
10000042945,1,2010-11-05,2010-12-31,t,Montgomery,0,2
10000043002,1,2011-04-23,2011-04-26,f,Jay,0,0
10000043005,1,2010-06-24,2011-06-02,f,Grant,0,6
10000043027,1,2005-03-24,2012-05-14,f,St. Joseph,0,0
10000043159,1,2009-07-19,2009-07-21,t,Floyd,0,0
10000043194,1,2005-07-19,2009-02-27,f,Vigo,0,2
10000043240,1,2005-03-24,,,St. Joseph,,
10000043288,1,2011-04-23,2011-04-26,f,Jay,0,0
10000043446,1,2007-03-28,2009-06-30,t,Warren,0,3
10000043463,1,2009-01-24,2009-12-23,t,Henry,0,0
10000043495,1,2008-10-12,2009-02-12,f,Tippecanoe,0,1
10000043555,1,2007-10-02,2009-06-08,t,Elkhart,0,8
10000043767,1,2007-08-09,2008-02-20,f,Marion,0,2
10000043800,1,2006-03-29,2008-12-08,f,Wabash,0,7
10000043818,1,1999-09-17,2008-08-06,f,St. Joseph,0,1
10000043825,1,2006-09-20,,,Franklin,,
10000043971,1,2009-09-25,2010-12-15,f,Wayne,0,0
10000044009,1,2009-02-21,2009-04-21,t,Grant,0,0
10000044039,1,2006-12-27,2008-06-03,f,Wabash,0,6
10000044051,1,2009-10-04,,,Knox,,
10000044130,1,2011-07-30,2011-08-01,f,Marion,0,0
10000044130,2,2012-02-18,2012-02-20,f,Marion,0,0
10000044130,3,2012-03-23,2012-03-25,f,Marion,0,0
10000044288,1,2008-02-15,2008-03-13,t,Elkhart,0,2
10000044288,2,2008-04-23,2009-02-12,t,Elkhart,0,14
10000044319,1,2012-05-09,,,Bartholomew,,
10000044366,1,2008-07-24,2009-05-15,t,Shelby,0,15
10000044381,1,2010-04-19,2010-11-17,f,Marion,0,0
10000044390,1,2008-12-04,2009-08-13,t,Vermillion,0,0
10000044400,1,2011-09-12,2012-05-09,t,Knox,0,0
10000044414,1,2010-07-20,,,Jay,,
10000044532,1,1998-05-29,2009-11-02,f,Clark,0,0
10000044561,1,2008-01-13,2008-02-15,f,Porter,0,0
10000044575,1,2008-01-23,2008-11-18,f,Allen,0,6
10000044575,2,2010-05-05,2012-06-26,f,Allen,0,20
10000044577,1,2005-06-01,2008-01-25,f,Fayette,0,7
10000044577,2,2009-09-14,,,Delaware,,
10000044685,1,2009-08-24,2010-02-16,t,Knox,0,7
10000044814,1,2009-11-20,2010-12-01,f,Knox,0,0
10000044875,1,2009-02-24,2011-08-19,t,Delaware,0,0
10000044891,1,2008-01-17,2009-04-22,f,Allen,0,2
10000044928,1,2012-05-21,,,Wayne,,
10000044985,1,2007-09-29,2008-02-11,f,Noble,0,2
10000045018,1,2008-02-15,2008-03-13,t,Elkhart,0,2
10000045018,2,2008-04-23,2009-02-12,t,Elkhart,0,13
10000045083,1,2010-11-16,2012-02-13,t,Elkhart,0,0
10000045160,1,2009-04-09,2011-07-22,t,Johnson,0,6
10000045190,1,2008-01-16,2008-02-26,t,Randolph,0,1
10000045191,1,2011-07-03,2011-07-06,f,Howard,0,0
10000045295,1,2007-09-24,2009-03-16,f,Warren,0,2
10000045353,1,2006-11-04,2008-11-13,f,Vanderburgh,0,1
10000045360,1,2008-05-08,2008-08-14,f,Noble,0,2
10000045360,2,2010-03-23,2010-07-30,t,LaGrange,0,1
10000045503,1,2011-11-22,,,Lake,,
10000045734,1,2009-10-26,2010-01-14,t,Floyd,0,0
10000045744,1,2010-10-20,2011-08-31,t,,0,14
10000045969,1,2010-04-07,2010-06-29,f,LaGrange,0,1
10000045987,1,2008-01-29,2009-08-07,f,Marshall,0,5
10000046051,1,2011-03-06,2011-08-03,f,Warrick,0,5
10000046091,1,2007-10-04,2008-01-27,t,Madison,0,3
10000046091,2,2008-06-06,2008-10-16,f,Hamilton,0,11
10000046091,3,2008-10-19,2010-10-14,f,Madison,0,33
10000046124,1,2010-10-20,2011-08-31,t,,0,16
10000046218,1,2007-02-21,2009-11-26,t,Wayne,0,0
10000046244,1,2011-03-06,2011-08-03,f,Warrick,0,9
10000046266,1,2009-06-04,2009-06-11,f,Floyd,0,0
10000046333,1,2010-05-30,2011-03-08,f,Perry,0,6
10000046406,1,2008-05-30,2008-06-05,t,Jefferson,0,0
10000046406,2,2008-09-23,2009-09-10,t,Jefferson,0,6
10000046533,1,2007-06-06,2008-02-04,t,Tippecanoe,0,46
10000046570,1,2009-06-25,2009-06-29,t,Tippecanoe,0,3
10000046654,1,2008-08-21,2008-10-06,f,Howard,0,1
10000046654,2,2010-09-24,2011-10-11,f,Howard,0,1
10000046760,1,2008-04-21,2010-04-19,f,Vanderburgh,0,42
10000046782,1,2008-05-30,2008-06-05,t,Jefferson,0,0
10000046782,2,2008-09-23,2009-06-05,t,Jefferson,0,8
10000046782,3,2009-06-18,2011-03-24,f,Jackson,0,0
10000046947,1,2008-06-06,2008-08-25,f,Jefferson,0,0
10000046985,1,2011-04-06,2012-01-11,t,Wayne,0,0
10000047249,1,2010-06-09,2011-06-16,f,Bartholomew,0,0
10000047257,1,2008-03-13,2008-03-24,t,Rush,0,0
10000047306,1,2011-05-17,2011-09-13,t,Marion,0,8
10000047306,2,2012-01-30,2012-07-31,t,Marion,0,6
10000047328,1,2008-10-27,2010-07-27,f,Marion,0,0
10000047611,1,2008-04-27,2008-04-29,f,Vanderburgh,0,1
10000047611,2,2009-09-21,2011-02-22,f,Vanderburgh,0,17
10000047630,1,2009-04-17,2009-04-21,t,Dubois,0,0
10000047713,1,2008-04-10,2009-03-04,f,Johnson,0,0
10000047836,1,2008-03-28,2008-06-17,t,Allen,0,1
10000047855,1,2012-05-31,,,Posey,,
10000047946,1,2007-06-25,2008-05-30,f,Jay,0,7
10000047963,1,2009-08-09,2009-08-11,t,Floyd,0,0
10000048139,1,2007-06-28,2008-05-30,f,Johnson,0,2
10000048139,2,2009-10-07,2010-01-19,f,Marion,0,0
10000048202,1,2007-10-01,2008-06-18,t,Hamilton,0,7
10000048211,1,2011-10-19,2012-08-15,t,Howard,0,3
10000048265,1,2008-07-27,2008-08-22,f,Whitley,0,1
10000048305,1,2005-11-22,2008-12-19,f,Elkhart,0,2
10000048472,1,2011-05-17,,,Lake,,
10000048500,1,2010-03-26,2010-05-06,t,Henry,0,0
10000048542,1,2008-04-09,2008-06-11,f,Vanderburgh,0,2
10000048542,2,2009-04-07,2009-04-20,f,Vanderburgh,0,1
10000048619,1,2005-11-22,2008-12-19,f,Elkhart,0,31
10000048652,1,2010-07-01,2011-02-16,t,Carroll,0,28
10000048652,2,2011-06-15,,,Cass,,
10000048749,1,2012-03-11,,,Decatur,,
10000048785,1,2008-07-27,2010-07-01,f,Whitley,0,15
10000048870,1,2005-11-22,2008-12-19,f,Elkhart,0,30
10000048941,1,2008-04-09,2008-06-11,f,Vanderburgh,0,4
10000048941,2,2009-04-07,2009-04-20,f,Vanderburgh,0,2
10000048963,1,2012-03-11,,,Decatur,,
10000049017,1,2011-04-02,,,White,,
10000049021,1,2003-04-22,2008-05-27,f,Delaware,0,2
10000049133,1,2007-10-01,2008-06-18,t,Hamilton,0,10
10000049267,1,2009-12-10,2009-12-16,f,Jennings,0,2
10000049267,2,2010-06-18,,,Bartholomew,,
10000049422,1,2009-04-23,2010-07-19,f,St. Joseph,0,1
10000049440,1,2008-06-06,2008-08-25,f,Jefferson,0,3
10000049440,2,2008-08-25,,,Delaware,,
10000049551,1,2003-06-06,2008-07-07,f,Marshall,0,0
10000049553,1,2009-03-03,2009-03-25,t,Clark,0,1
10000049553,2,2010-05-23,2011-07-08,t,Clark,0,0
10000049562,1,2010-05-27,,,Marion,,
10000049608,1,2007-05-01,2008-08-31,f,Warrick,0,0
10000049626,1,2010-02-26,2010-11-23,f,Washington,0,7
10000049637,1,2007-03-26,2009-12-22,f,Floyd,0,27
10000049654,1,2009-12-05,,,Hancock,,
10000049835,1,2007-11-15,2010-05-07,f,Marion,0,1
10000050011,1,2010-01-15,,,Hancock,,
10000050066,1,2003-06-06,2008-04-25,f,Marshall,0,38
10000050110,1,2009-06-23,2010-02-10,f,LaPorte,0,0
10000050110,2,2011-06-27,2012-03-20,f,LaPorte,0,0
10000050130,1,2009-11-05,,,Hamilton,,
10000050149,1,2008-05-14,2009-03-20,f,Delaware,0,0
10000050153,1,2005-04-06,2008-06-17,f,Delaware,0,1
10000050363,1,2011-06-27,2012-05-04,f,LaPorte,0,0
10000050394,1,2009-03-21,2009-03-23,t,Floyd,0,0
10000050599,1,2008-03-31,,,Lake,,
10000050608,1,2009-06-17,2009-06-19,f,LaPorte,0,0
10000050704,1,2008-11-06,2010-07-23,f,Madison,0,0
10000050952,1,2008-09-25,2009-02-09,t,Knox,0,1
10000050967,1,2008-11-03,2008-11-25,t,LaPorte,0,2
10000051273,1,2008-08-27,2009-03-11,t,Rush,0,7
10000051399,1,2008-09-25,2009-02-09,t,Knox,0,7
10000051580,1,2011-11-27,,,Starke,,
10000051663,1,2008-08-27,2008-10-22,t,Rush,0,4
10000051738,1,2008-01-16,2008-11-26,t,Delaware,0,6
10000051958,1,2010-07-15,2010-07-23,t,Scott,0,3
10000051994,1,2009-07-28,2009-08-07,t,Monroe,0,2
10000051994,2,2011-06-02,,,Knox,,
10000052069,1,2006-04-18,,,Brown,,
10000052167,1,2011-09-23,2012-02-09,f,Marion,0,0
10000052237,1,2006-12-06,2008-05-30,f,Delaware,0,7
10000052413,1,2011-05-18,2012-07-24,f,Cass,0,4
10000052440,1,2009-06-29,2011-05-26,t,Wabash,0,0
10000052472,1,2011-09-21,2011-09-23,f,Wayne,0,0
10000052472,2,2011-12-29,2012-01-03,t,Delaware,0,0
10000052523,1,2008-08-12,,,Tippecanoe,,
10000052609,1,2008-12-23,2009-11-25,f,Vanderburgh,0,7
10000052621,1,2010-08-06,2011-02-15,t,Vanderburgh,0,10
10000052628,1,2005-06-15,2009-06-26,t,Noble,0,3
10000052659,1,2009-09-30,2010-11-24,t,Cass,0,0
10000052691,1,2011-05-18,2012-07-24,f,Miami,0,17
10000052781,1,2007-11-05,2008-03-04,t,Fayette,0,2
10000052802,1,2008-09-07,2010-02-15,t,Henry,0,0
10000052881,1,2007-07-24,2008-06-02,t,Knox,0,7
10000053021,1,2009-01-13,,,Wabash,,
10000053035,1,2009-01-16,2010-10-15,t,Jefferson,0,8
10000053093,1,2008-02-25,2009-11-23,f,Out of State,0,0
10000053249,1,2007-04-11,2010-07-27,f,Starke,0,5
10000053355,1,2007-07-24,2008-03-17,t,Knox,0,9
10000053365,1,2010-08-06,2011-02-15,t,Vanderburgh,0,11
10000053482,1,2010-05-02,2011-05-11,t,Henry,0,0
10000053482,2,2011-07-31,,,Henry,,
10000053516,1,2005-03-29,2009-12-30,f,St. Joseph,0,0
10000053516,2,2009-12-30,,,,,
10000053572,1,2011-05-18,2012-06-04,f,Tipton,0,5
10000053603,1,2007-12-07,2008-06-04,f,Allen,0,6
10000053804,1,2002-09-30,2008-08-06,f,Floyd,0,9
10000053878,1,2008-07-17,2009-12-23,f,Jefferson,0,0
10000053925,1,2005-03-29,2010-01-28,f,Ripley,0,1
10000053933,1,2006-10-10,,,Lake,,
10000054023,1,2011-08-10,2012-05-07,t,Henry,0,0
10000054032,1,2005-11-23,2010-08-10,f,DeKalb,0,0
10000054141,1,2011-05-18,2012-03-27,f,Miami,0,17
10000054163,1,1997-12-17,2008-04-25,f,St. Joseph,0,0
10000054171,1,2007-08-17,2008-03-26,f,Kosciusko,0,11
10000054274,1,2005-03-29,2011-11-17,f,Ripley,0,17
10000054317,1,2005-06-13,2011-01-12,f,Vanderburgh,0,5
10000054484,1,2011-10-17,,,Putnam,,
10000054546,1,2010-08-06,2011-02-15,t,Vanderburgh,0,11
10000054559,1,2009-05-06,2009-12-18,t,Marshall,0,3
10000054660,1,2010-12-05,2011-11-02,t,Grant,0,0
10000054769,1,2005-08-23,2009-10-23,f,Floyd,0,38
10000054788,1,2005-11-23,2010-08-10,f,DeKalb,0,59
10000055081,1,2010-03-14,2010-03-30,t,Marion,0,2
10000055081,2,2010-03-30,2011-02-24,f,Marion,0,1
10000055170,1,2009-03-18,2009-09-25,t,Harrison,0,2
10000055210,1,2007-06-08,2009-10-01,f,Fayette,0,0
10000055358,1,2011-05-13,2011-05-17,f,Allen,0,0
10000055365,1,2002-09-24,2010-04-08,f,Howard,0,19
10000055577,1,2011-04-20,,,Monroe,,
10000055607,1,2009-03-16,2010-09-17,t,Harrison,0,6
10000055617,1,2007-10-26,,,Jennings,,
10000055623,1,2011-01-14,2012-04-20,t,Gibson,0,5
10000055726,1,2009-03-03,2012-04-24,t,Elkhart,0,0
10000055782,1,2010-12-27,2011-03-16,t,Knox,0,2
10000055831,1,2008-01-16,2008-11-26,t,Delaware,0,10
10000055916,1,2008-03-01,2009-09-24,t,Harrison,0,0
10000055916,2,2010-11-22,2012-05-29,t,Floyd,0,0
10000055942,1,2008-04-18,2008-12-06,f,Clark,0,1
10000055967,1,2009-06-08,,,Gibson,,
10000055984,1,2008-05-05,2009-05-26,f,Wabash,0,0
10000055999,1,2007-10-31,2011-06-17,t,Jennings,0,16
10000056161,1,2004-07-16,2008-06-09,f,Gibson,0,49
10000056202,1,2011-06-23,2011-06-27,f,Clark,0,0
10000056210,1,2012-05-25,,,Gibson,,
10000056462,1,2009-03-09,2010-06-30,t,Newton,0,2
10000056469,1,2009-09-06,2009-09-09,f,Wayne,0,0
10000056663,1,2012-01-11,,,Knox,,
10000056778,1,2009-04-21,2010-03-30,f,Delaware,0,1
10000057027,1,2010-05-03,2011-11-14,f,Gibson,0,7
10000057027,2,2012-05-25,,,Gibson,,
10000057082,1,2009-03-03,2010-12-23,f,Steuben,0,0
10000057195,1,2009-02-11,2009-08-04,f,LaPorte,0,0
10000057216,1,2011-11-01,2011-11-03,t,Henry,0,0
10000057216,2,2011-12-30,,,Delaware,,
10000057243,1,2008-08-17,2009-06-25,t,Jennings,0,2
10000057261,1,2007-12-17,2008-01-18,f,Martin,0,1
10000057342,1,2011-05-17,,,Bartholomew,,
10000057344,1,2005-03-29,2008-11-26,f,Ripley,0,28
10000057353,1,2011-07-22,2011-09-02,t,,0,0
10000057467,1,2011-05-18,2011-07-29,t,Marion,0,0
10000057540,1,2007-12-26,2009-11-19,f,Hamilton,0,1
10000057825,1,2010-09-17,2011-07-11,t,Martin,0,7
10000057864,1,2007-12-29,2008-08-13,t,Gibson,0,17
10000057910,1,2010-12-10,2010-12-13,f,Cass,0,1
10000058087,1,2010-03-22,2010-11-18,f,Elkhart,0,0
10000058194,1,2010-06-29,2011-02-22,t,Vanderburgh,0,15
10000058194,2,2011-05-02,2012-01-10,t,Vanderburgh,0,0
10000058314,1,2010-10-10,2010-10-12,t,Floyd,0,0
10000058502,1,2005-12-05,2009-08-18,t,Franklin,0,54
10000058506,1,2009-05-14,2009-11-24,f,Randolph,0,2
10000058506,2,2010-09-07,2011-07-25,f,Jay,0,1
10000058509,1,2011-06-25,2011-08-10,t,Marion,0,2
10000058581,1,2008-09-13,2009-08-25,t,Tippecanoe,0,9
10000058662,1,2009-04-01,2009-06-09,t,Steuben,0,8
10000058662,2,2009-06-15,2009-08-21,t,Steuben,0,1
10000058683,1,2009-07-30,2010-05-17,f,Wabash,0,5
10000058683,2,2010-05-17,2010-05-26,f,Kosciusko,0,1
10000058740,1,2010-08-30,,,Knox,,
10000058859,1,2009-03-16,2009-03-27,t,Marion,0,1
10000058906,1,2009-05-22,2011-10-19,f,Grant,0,15
10000058920,1,2009-05-14,2009-12-30,f,Randolph,0,7
10000059032,1,2008-06-13,2009-01-12,t,Clay,0,4
10000059034,1,2008-09-13,2009-08-25,t,Tippecanoe,0,20
10000059050,1,2007-10-02,2008-04-24,t,Madison,0,8
10000059081,1,2007-03-13,2008-03-31,t,Crawford,0,18
10000059102,1,2003-10-30,2011-03-18,f,Clay,0,14
10000059102,2,2012-07-12,,,Knox,,
10000059216,1,2008-12-15,2009-07-28,f,Dearborn,0,0
10000059354,1,2007-12-20,2008-01-11,t,LaGrange,0,3
10000059368,1,2008-01-07,2008-03-18,t,Wayne,0,0
